player_id,player_name,trade_year,team_traded_from,team_traded_to
78466,Jim Washington,1966-67,Atlanta Hawks,Chicago Bulls
78466,Jim Washington,1969-70,Chicago Bulls,Philadelphia 76ers
78466,Jim Washington,1971-72,Philadelphia 76ers,Atlanta Hawks
78466,Jim Washington,1971-72,Atlanta Hawks,Philadelphia 76ers
78466,Jim Washington,1974-75,Atlanta Hawks,Los Angeles Clippers
78466,Jim Washington,1974-75,Los Angeles Clippers,Atlanta Hawks
202690,Jimmer Fredette,2013-14,Sacramento Kings,Chicago Bulls
202690,Jimmer Fredette,2015-16,New Orleans Pelicans,New York Knicks
202710,Jimmy Butler,2017-18,Chicago Bulls,Minnesota Timberwolves
202710,Jimmy Butler,2018-19,Minnesota Timberwolves,Philadelphia 76ers
728,Jimmy King,1996-97,Toronto Raptors,Denver Nuggets
1429,Jimmy Oliver,1993-94,Cleveland Cavaliers,Boston Celtics
1429,Jimmy Oliver,1996-97,Boston Celtics,Toronto Raptors
1429,Jimmy Oliver,1997-98,Toronto Raptors,Washington Wizards
1429,Jimmy Oliver,1998-99,Washington Wizards,Phoenix Suns
78439,Jimmy Walker,1972-73,Detroit Pistons,Houston Rockets
78439,Jimmy Walker,1973-74,Houston Rockets,Sacramento Kings
2412,Jiri Welsch,2003-04,Golden State Warriors,Boston Celtics
2412,Jiri Welsch,2004-05,Boston Celtics,Cleveland Cavaliers
201149,Joakim Noah,2016-17,Chicago Bulls,New York Knicks
201149,Joakim Noah,2018-19,New York Knicks,Memphis Grizzlies
201149,Joakim Noah,2019-20,Memphis Grizzlies,Los Angeles Clippers
1629111,Jock Landale,2022-23,San Antonio Spurs,Phoenix Suns
1629111,Jock Landale,2023-24,Phoenix Suns,Houston Rockets
201975,Jodie Meeks,2009-10,Milwaukee Bucks,Philadelphia 76ers
201975,Jodie Meeks,2012-13,Philadelphia 76ers,Los Angeles Lakers
201975,Jodie Meeks,2014-15,Los Angeles Lakers,Detroit Pistons
201975,Jodie Meeks,2016-17,Detroit Pistons,Orlando Magic
201975,Jodie Meeks,2017-18,Orlando Magic,Washington Wizards
201975,Jodie Meeks,2018-19,Washington Wizards,Toronto Raptors
201570,Joe Alexander,2009-10,Milwaukee Bucks,Chicago Bulls
76353,Joe Barry Carroll,1987-88,Golden State Warriors,Houston Rockets
76353,Joe Barry Carroll,1989-90,Brooklyn Nets,Denver Nuggets
76290,Joe Bryant,1979-80,Philadelphia 76ers,Los Angeles Clippers
76290,Joe Bryant,1982-83,Los Angeles Clippers,Houston Rockets
76329,Joe Caldwell,1965-66,Detroit Pistons,Atlanta Hawks
76329,Joe Caldwell,1965-66,Atlanta Hawks,Detroit Pistons
76443,Joe Cooper,1982-83,Brooklyn Nets,Los Angeles Lakers
76443,Joe Cooper,1982-83,Los Angeles Lakers,Washington Wizards
76443,Joe Cooper,1982-83,Washington Wizards,Los Angeles Clippers
1432,Joe Courtney,1992-93,Chicago Bulls,Golden State Warriors
1432,Joe Courtney,1993-94,Phoenix Suns,Milwaukee Bucks
1432,Joe Courtney,1996-97,Cleveland Cavaliers,Philadelphia 76ers
1432,Joe Courtney,1996-97,Philadelphia 76ers,San Antonio Spurs
2343,Joe Crispin,2001-02,Los Angeles Lakers,Phoenix Suns
76838,Joe Graboski,1961-62,Golden State Warriors,Philadelphia 76ers
203925,Joe Harris,2016-17,Cleveland Cavaliers,Brooklyn Nets
203925,Joe Harris,2023-24,Brooklyn Nets,Detroit Pistons
77049,Joe Holup,1957-58,Philadelphia 76ers,Detroit Pistons
204060,Joe Ingles,2022-23,Utah Jazz,Milwaukee Bucks
204060,Joe Ingles,2023-24,Milwaukee Bucks,Orlando Magic
2207,Joe Johnson,2001-02,Boston Celtics,Phoenix Suns
2207,Joe Johnson,2005-06,Phoenix Suns,Atlanta Hawks
2207,Joe Johnson,2012-13,Atlanta Hawks,Brooklyn Nets
2207,Joe Johnson,2015-16,Brooklyn Nets,Miami Heat
2207,Joe Johnson,2017-18,Utah Jazz,Houston Rockets
170,Joe Kleine,1988-89,Sacramento Kings,Boston Celtics
170,Joe Kleine,1993-94,Boston Celtics,Phoenix Suns
170,Joe Kleine,1996-97,Phoenix Suns,Los Angeles Lakers
170,Joe Kleine,1996-97,Los Angeles Lakers,Brooklyn Nets
170,Joe Kleine,1998-99,Chicago Bulls,Phoenix Suns
170,Joe Kleine,1999-00,Phoenix Suns,Portland Trail Blazers
77300,Joe Kopicki,1984-85,Washington Wizards,Denver Nuggets
77582,Joe Meriweather,1976-77,Houston Rockets,Atlanta Hawks
77582,Joe Meriweather,1977-78,Atlanta Hawks,Utah Jazz
77582,Joe Meriweather,1978-79,Utah Jazz,New York Knicks
77582,Joe Meriweather,1980-81,New York Knicks,Sacramento Kings
693,Joe Smith,1997-98,Golden State Warriors,Philadelphia 76ers
693,Joe Smith,2000-01,Minnesota Timberwolves,Detroit Pistons
693,Joe Smith,2001-02,Detroit Pistons,Minnesota Timberwolves
693,Joe Smith,2003-04,Minnesota Timberwolves,Milwaukee Bucks
693,Joe Smith,2006-07,Milwaukee Bucks,Denver Nuggets
693,Joe Smith,2006-07,Denver Nuggets,Philadelphia 76ers
693,Joe Smith,2007-08,Chicago Bulls,Cleveland Cavaliers
693,Joe Smith,2008-09,Oklahoma City Thunder,Cleveland Cavaliers
693,Joe Smith,2010-11,Atlanta Hawks,Brooklyn Nets
693,Joe Smith,2010-11,Brooklyn Nets,Los Angeles Lakers
1086,Joe Stephens,1999-00,Houston Rockets,Memphis Grizzlies
1630580,Joe Wieskamp,2022-23,San Antonio Spurs,Toronto Raptors
341,Joe Wolf,1990-91,Los Angeles Clippers,Denver Nuggets
341,Joe Wolf,1992-93,Denver Nuggets,Boston Celtics
341,Joe Wolf,1992-93,Boston Celtics,Portland Trail Blazers
341,Joe Wolf,1995-96,Charlotte Hornets,Orlando Magic
341,Joe Wolf,1997-98,Milwaukee Bucks,Denver Nuggets
341,Joe Wolf,1998-99,Denver Nuggets,Charlotte Hornets
201202,Joel Anthony,2013-14,Miami Heat,Boston Celtics
201202,Joel Anthony,2016-17,Detroit Pistons,San Antonio Spurs
1627762,Joel Bolomboy,2017-18,Utah Jazz,Milwaukee Bucks
2038,Joel Przybilla,2003-04,Milwaukee Bucks,Atlanta Hawks
2038,Joel Przybilla,2010-11,Portland Trail Blazers,Charlotte Hornets
2038,Joel Przybilla,2012-13,Portland Trail Blazers,Milwaukee Bucks
201595,Joey Dorsey,2009-10,Houston Rockets,Sacramento Kings
201595,Joey Dorsey,2014-15,Toronto Raptors,Houston Rockets
101121,Joey Graham,2009-10,Toronto Raptors,Denver Nuggets
101121,Joey Graham,2010-11,Denver Nuggets,Cleveland Cavaliers
76966,Joey Hassett,1979-80,Oklahoma City Thunder,Indiana Pacers
76966,Joey Hassett,1980-81,Indiana Pacers,Dallas Mavericks
76966,Joey Hassett,1980-81,Dallas Mavericks,Golden State Warriors
203530,Joffrey Lauvergne,2016-17,Denver Nuggets,Oklahoma City Thunder
203530,Joffrey Lauvergne,2016-17,Oklahoma City Thunder,Chicago Bulls
101130,Johan Petro,2008-09,Oklahoma City Thunder,Denver Nuggets
101130,Johan Petro,2010-11,Denver Nuggets,Brooklyn Nets
101130,Johan Petro,2012-13,Brooklyn Nets,Atlanta Hawks
680,John Amaechi,1999-00,Cleveland Cavaliers,Orlando Magic
680,John Amaechi,2001-02,Orlando Magic,Utah Jazz
76082,John Bagley,1987-88,Cleveland Cavaliers,Brooklyn Nets
76082,John Bagley,1989-90,Brooklyn Nets,Boston Celtics
76082,John Bagley,1993-94,Boston Celtics,Atlanta Hawks
76108,John Barnhill,1965-66,Atlanta Hawks,Detroit Pistons
76108,John Barnhill,1967-68,Washington Wizards,Houston Rockets
76108,John Barnhill,1968-69,Houston Rockets,Washington Wizards
174,John Battle,1991-92,Atlanta Hawks,Cleveland Cavaliers
76187,John Block,1967-68,Los Angeles Lakers,Houston Rockets
76187,John Block,1971-72,Houston Rockets,Milwaukee Bucks
76187,John Block,1972-73,Milwaukee Bucks,Philadelphia 76ers
76187,John Block,1972-73,Philadelphia 76ers,Sacramento Kings
76187,John Block,1974-75,Sacramento Kings,Chicago Bulls
76187,John Block,1974-75,Chicago Bulls,Utah Jazz
76276,John Brown,1978-79,Atlanta Hawks,Chicago Bulls
76276,John Brown,1979-80,Chicago Bulls,Atlanta Hawks
76276,John Brown,1979-80,Atlanta Hawks,Utah Jazz
76403,John Clemens,1966-67,New York Knicks,Chicago Bulls
76403,John Clemens,1969-70,Chicago Bulls,Oklahoma City Thunder
76403,John Clemens,1972-73,Oklahoma City Thunder,Cleveland Cavaliers
76403,John Clemens,1974-75,Cleveland Cavaliers,Portland Trail Blazers
715,John Coker,1998-99,Phoenix Suns,Washington Wizards
715,John Coker,2000-01,Washington Wizards,Golden State Warriors
1628381,John Collins,2023-24,Atlanta Hawks,Utah Jazz
180,John Crotty,1995-96,Utah Jazz,Cleveland Cavaliers
180,John Crotty,1996-97,Cleveland Cavaliers,Miami Heat
180,John Crotty,1997-98,Miami Heat,Portland Trail Blazers
180,John Crotty,1998-99,Portland Trail Blazers,Oklahoma City Thunder
180,John Crotty,2000-01,Detroit Pistons,Utah Jazz
180,John Crotty,2002-03,Utah Jazz,Denver Nuggets
76598,John Drew,1982-83,Atlanta Hawks,Utah Jazz
76619,John Duren,1982-83,Utah Jazz,Indiana Pacers
2823,John Edwards,2005-06,Indiana Pacers,Atlanta Hawks
76806,John Gianelli,1976-77,New York Knicks,Los Angeles Clippers
76806,John Gianelli,1979-80,Milwaukee Bucks,Utah Jazz
203089,John Henson,2019-20,Milwaukee Bucks,Cleveland Cavaliers
203089,John Henson,2019-20,Cleveland Cavaliers,Detroit Pistons
77080,John Hummer,1973-74,Los Angeles Clippers,Chicago Bulls
77080,John Hummer,1973-74,Chicago Bulls,Oklahoma City Thunder
203098,John Jenkins,2015-16,Atlanta Hawks,Dallas Mavericks
203098,John Jenkins,2015-16,Dallas Mavericks,Phoenix Suns
203098,John Jenkins,2018-19,Phoenix Suns,Washington Wizards
203098,John Jenkins,2018-19,Washington Wizards,New York Knicks
77152,John Johnson,1973-74,Cleveland Cavaliers,Portland Trail Blazers
77152,John Johnson,1975-76,Portland Trail Blazers,Houston Rockets
77152,John Johnson,1977-78,Houston Rockets,Oklahoma City Thunder
77152,John Johnson,1977-78,Oklahoma City Thunder,Houston Rockets
77320,John Kuester,1978-79,Sacramento Kings,Denver Nuggets
77320,John Kuester,1979-80,Denver Nuggets,Indiana Pacers
77331,John Lambert,1980-81,Cleveland Cavaliers,Sacramento Kings
77331,John Lambert,1980-81,Sacramento Kings,Cleveland Cavaliers
77331,John Lambert,1981-82,San Antonio Spurs,Sacramento Kings
1381,John Long,1986-87,Detroit Pistons,Indiana Pacers
1381,John Long,1988-89,Indiana Pacers,Detroit Pistons
1381,John Long,1990-91,Atlanta Hawks,Detroit Pistons
1381,John Long,1996-97,Detroit Pistons,Toronto Raptors
77419,John Lucas,1978-79,Houston Rockets,Golden State Warriors
77419,John Lucas,1981-82,Golden State Warriors,Washington Wizards
77419,John Lucas,1983-84,Washington Wizards,San Antonio Spurs
77419,John Lucas,1984-85,San Antonio Spurs,Houston Rockets
77419,John Lucas,1986-87,Houston Rockets,Milwaukee Bucks
77419,John Lucas,1988-89,Milwaukee Bucks,Oklahoma City Thunder
77419,John Lucas,1989-90,Oklahoma City Thunder,Houston Rockets
101249,John Lucas III,2010-11,Houston Rockets,Chicago Bulls
101249,John Lucas III,2012-13,Chicago Bulls,Toronto Raptors
101249,John Lucas III,2013-14,Toronto Raptors,Utah Jazz
101249,John Lucas III,2014-15,Utah Jazz,Detroit Pistons
101249,John Lucas III,2016-17,Detroit Pistons,Minnesota Timberwolves
77443,John Mahnken,1949-50,Detroit Pistons,Atlanta Hawks
77443,John Mahnken,1949-50,Atlanta Hawks,Boston Celtics
77580,John Mengelt,1972-73,Sacramento Kings,Detroit Pistons
77580,John Mengelt,1976-77,Detroit Pistons,Chicago Bulls
77580,John Mengelt,1980-81,Chicago Bulls,Golden State Warriors
1972,John Morton,1991-92,Cleveland Cavaliers,Miami Heat
77671,John Murphy,1946-47,Golden State Warriors,New York Knicks
77820,John Paxson,1985-86,San Antonio Spurs,Chicago Bulls
78000,John Roche,1979-80,Los Angeles Lakers,Denver Nuggets
78037,John Rudometkin,1964-65,New York Knicks,Golden State Warriors
927,John Salley,1992-93,Detroit Pistons,Miami Heat
927,John Salley,1995-96,Miami Heat,Toronto Raptors
927,John Salley,1995-96,Toronto Raptors,Chicago Bulls
2422,John Salmons,2006-07,Philadelphia 76ers,Sacramento Kings
2422,John Salmons,2008-09,Sacramento Kings,Chicago Bulls
2422,John Salmons,2009-10,Chicago Bulls,Milwaukee Bucks
2422,John Salmons,2011-12,Milwaukee Bucks,Sacramento Kings
2422,John Salmons,2013-14,Sacramento Kings,Toronto Raptors
78093,John Schweitz,1986-87,Oklahoma City Thunder,Detroit Pistons
1117,John Shasky,1989-90,Miami Heat,Golden State Warriors
1117,John Shasky,1990-91,Golden State Warriors,Dallas Mavericks
78143,John Shumate,1975-76,Los Angeles Clippers,Phoenix Suns
78143,John Shumate,1977-78,Los Angeles Clippers,Detroit Pistons
78143,John Shumate,1979-80,Detroit Pistons,Houston Rockets
78143,John Shumate,1979-80,Houston Rockets,San Antonio Spurs
78143,John Shumate,1980-81,San Antonio Spurs,Oklahoma City Thunder
317,John Starks,1990-91,Golden State Warriors,New York Knicks
317,John Starks,1998-99,New York Knicks,Golden State Warriors
317,John Starks,1999-00,Golden State Warriors,Chicago Bulls
78271,John Stroeder,1988-89,Milwaukee Bucks,San Antonio Spurs
78271,John Stroeder,1988-89,San Antonio Spurs,Golden State Warriors
1519,John Thomas,1997-98,Boston Celtics,Toronto Raptors
1519,John Thomas,2004-05,Toronto Raptors,Minnesota Timberwolves
1519,John Thomas,2005-06,Minnesota Timberwolves,Memphis Grizzlies
1519,John Thomas,2005-06,Memphis Grizzlies,Atlanta Hawks
1519,John Thomas,2005-06,Atlanta Hawks,Brooklyn Nets
78367,John Trapp,1971-72,Houston Rockets,Los Angeles Lakers
78367,John Trapp,1972-73,Los Angeles Lakers,Philadelphia 76ers
78651,John Tresvant,1965-66,Atlanta Hawks,Detroit Pistons
78651,John Tresvant,1967-68,Detroit Pistons,Sacramento Kings
78651,John Tresvant,1968-69,Sacramento Kings,Oklahoma City Thunder
78651,John Tresvant,1969-70,Los Angeles Lakers,Oklahoma City Thunder
78651,John Tresvant,1970-71,Washington Wizards,Los Angeles Lakers
78370,John Tschogl,1974-75,Atlanta Hawks,Philadelphia 76ers
78397,John Vallely,1971-72,Atlanta Hawks,Houston Rockets
202322,John Wall,2020-21,Washington Wizards,Houston Rockets
202322,John Wall,2022-23,Houston Rockets,Los Angeles Clippers
961,John Wallace,1997-98,New York Knicks,Toronto Raptors
961,John Wallace,1999-00,Toronto Raptors,New York Knicks
961,John Wallace,2000-01,New York Knicks,Detroit Pistons
961,John Wallace,2001-02,Detroit Pistons,Phoenix Suns
961,John Wallace,2003-04,Phoenix Suns,Miami Heat
78501,John Wetzel,1970-71,Los Angeles Lakers,Phoenix Suns
78501,John Wetzel,1972-73,Phoenix Suns,Atlanta Hawks
78501,John Wetzel,1975-76,Atlanta Hawks,Phoenix Suns
78554,John Williams,1992-93,Washington Wizards,Los Angeles Clippers
78554,John Williams,1994-95,Los Angeles Clippers,Indiana Pacers
78575,John Williamson,1976-77,Brooklyn Nets,Indiana Pacers
78575,John Williamson,1977-78,Indiana Pacers,Brooklyn Nets
78575,John Williamson,1979-80,Brooklyn Nets,Washington Wizards
78575,John Williamson,1979-80,Washington Wizards,Brooklyn Nets
1628405,Johnathan Motley,2018-19,Dallas Mavericks,Los Angeles Clippers
1629140,Johnathan Williams,2019-20,Los Angeles Lakers,Washington Wizards
76526,Johnny Davis,1976-77,Washington Wizards,Portland Trail Blazers
76526,Johnny Davis,1978-79,Portland Trail Blazers,Indiana Pacers
76526,Johnny Davis,1982-83,Indiana Pacers,Atlanta Hawks
76526,Johnny Davis,1984-85,Atlanta Hawks,Cleveland Cavaliers
76526,Johnny Davis,1985-86,Cleveland Cavaliers,Atlanta Hawks
1008,Johnny Dawkins,1989-90,San Antonio Spurs,Philadelphia 76ers
1008,Johnny Dawkins,1994-95,Philadelphia 76ers,Detroit Pistons
76647,Johnny Egan,1963-64,Detroit Pistons,New York Knicks
76647,Johnny Egan,1965-66,New York Knicks,Washington Wizards
76647,Johnny Egan,1965-66,Washington Wizards,New York Knicks
76647,Johnny Egan,1968-69,Washington Wizards,Los Angeles Lakers
76647,Johnny Egan,1970-71,Los Angeles Lakers,Cleveland Cavaliers
76647,Johnny Egan,1970-71,Cleveland Cavaliers,Houston Rockets
76867,Johnny Green,1965-66,New York Knicks,Washington Wizards
76867,Johnny Green,1965-66,Washington Wizards,New York Knicks
76867,Johnny Green,1967-68,Washington Wizards,Philadelphia 76ers
76867,Johnny Green,1967-68,Philadelphia 76ers,Houston Rockets
76867,Johnny Green,1969-70,Philadelphia 76ers,Sacramento Kings
77248,Johnny Kerr,1965-66,Philadelphia 76ers,Washington Wizards
77506,Johnny McCarthy,1959-60,Sacramento Kings,Atlanta Hawks
77506,Johnny McCarthy,1963-64,Atlanta Hawks,Boston Celtics
77633,Johnny Moore,1987-88,San Antonio Spurs,Brooklyn Nets
77705,Johnny Neumann,1976-77,Los Angeles Lakers,Los Angeles Clippers
271,Johnny Newman,1987-88,Cleveland Cavaliers,New York Knicks
271,Johnny Newman,1990-91,New York Knicks,Charlotte Hornets
271,Johnny Newman,1993-94,Charlotte Hornets,Brooklyn Nets
271,Johnny Newman,1997-98,Milwaukee Bucks,Denver Nuggets
271,Johnny Newman,1998-99,Denver Nuggets,Cleveland Cavaliers
271,Johnny Newman,1999-00,Cleveland Cavaliers,Brooklyn Nets
271,Johnny Newman,2001-02,Brooklyn Nets,Dallas Mavericks
203948,Johnny O'Bryant III,2016-17,Milwaukee Bucks,Denver Nuggets
203948,Johnny O'Bryant III,2016-17,Denver Nuggets,Charlotte Hornets
78007,Johnny Rogers,1987-88,Sacramento Kings,Cleveland Cavaliers
1511,Johnny Taylor,1998-99,Orlando Magic,Denver Nuggets
1511,Johnny Taylor,1999-00,Denver Nuggets,Orlando Magic
78461,Johnny Warren,1970-71,New York Knicks,Cleveland Cavaliers
78510,Jojo White,1978-79,Boston Celtics,Golden State Warriors
78510,Jojo White,1980-81,Golden State Warriors,Sacramento Kings
468,Jon Barry,1995-96,Milwaukee Bucks,Golden State Warriors
468,Jon Barry,1996-97,Golden State Warriors,Atlanta Hawks
468,Jon Barry,1997-98,Atlanta Hawks,Los Angeles Lakers
468,Jon Barry,1998-99,Los Angeles Lakers,Sacramento Kings
468,Jon Barry,2001-02,Sacramento Kings,Detroit Pistons
468,Jon Barry,2003-04,Detroit Pistons,Denver Nuggets
468,Jon Barry,2004-05,Denver Nuggets,Atlanta Hawks
468,Jon Barry,2004-05,Atlanta Hawks,Houston Rockets
201972,Jon Brockman,2010-11,Sacramento Kings,Milwaukee Bucks
402,Jon Koncak,1995-96,Atlanta Hawks,Orlando Magic
202720,Jon Leuer,2012-13,Milwaukee Bucks,Cleveland Cavaliers
202720,Jon Leuer,2012-13,Cleveland Cavaliers,Memphis Grizzlies
202720,Jon Leuer,2015-16,Memphis Grizzlies,Phoenix Suns
202720,Jon Leuer,2016-17,Phoenix Suns,Detroit Pistons
77533,Jon McGlocklin,1967-68,Sacramento Kings,Houston Rockets
77533,Jon McGlocklin,1968-69,Houston Rockets,Milwaukee Bucks
78279,Jon Sundvold,1985-86,Oklahoma City Thunder,San Antonio Spurs
78279,Jon Sundvold,1988-89,San Antonio Spurs,Miami Heat
1628413,Jonah Bolden,2019-20,Philadelphia 76ers,Phoenix Suns
201973,Jonas Jerebko,2014-15,Detroit Pistons,Boston Celtics
201973,Jonas Jerebko,2017-18,Boston Celtics,Utah Jazz
201973,Jonas Jerebko,2018-19,Utah Jazz,Golden State Warriors
202685,Jonas Valanciunas,2018-19,Toronto Raptors,Memphis Grizzlies
202685,Jonas Valanciunas,2021-22,Memphis Grizzlies,New Orleans Pelicans
1886,Jonathan Bender,2009-10,Indiana Pacers,New York Knicks
1626780,Jonathan Gibson,2017-18,Dallas Mavericks,Boston Celtics
203613,Jonathon Simmons,2017-18,San Antonio Spurs,Orlando Magic
203613,Jonathon Simmons,2018-19,Orlando Magic,Philadelphia 76ers
201938,Jonny Flynn,2011-12,Minnesota Timberwolves,Houston Rockets
201938,Jonny Flynn,2011-12,Houston Rockets,Portland Trail Blazers
1629007,Jontay Porter,2023-24,Memphis Grizzlies,Toronto Raptors
1628395,Jordan Bell,2019-20,Golden State Warriors,Minnesota Timberwolves
1628395,Jordan Bell,2019-20,Minnesota Timberwolves,Memphis Grizzlies
1628395,Jordan Bell,2020-21,Washington Wizards,Golden State Warriors
1629648,Jordan Bone,2020-21,Detroit Pistons,Orlando Magic
203903,Jordan Clarkson,2017-18,Los Angeles Lakers,Cleveland Cavaliers
203903,Jordan Clarkson,2019-20,Cleveland Cavaliers,Utah Jazz
202348,Jordan Crawford,2010-11,Atlanta Hawks,Washington Wizards
202348,Jordan Crawford,2012-13,Washington Wizards,Boston Celtics
202348,Jordan Crawford,2013-14,Boston Celtics,Golden State Warriors
200770,Jordan Farmar,2010-11,Los Angeles Lakers,Brooklyn Nets
200770,Jordan Farmar,2013-14,Brooklyn Nets,Los Angeles Lakers
200770,Jordan Farmar,2014-15,Los Angeles Lakers,Los Angeles Clippers
200770,Jordan Farmar,2015-16,Los Angeles Clippers,Memphis Grizzlies
200770,Jordan Farmar,2016-17,Memphis Grizzlies,Sacramento Kings
1630692,Jordan Goodwin,2023-24,Washington Wizards,Phoenix Suns
1630692,Jordan Goodwin,2023-24,Phoenix Suns,Memphis Grizzlies
202706,Jordan Hamilton,2013-14,Denver Nuggets,Houston Rockets
202706,Jordan Hamilton,2015-16,Los Angeles Clippers,New Orleans Pelicans
201941,Jordan Hill,2009-10,New York Knicks,Houston Rockets
201941,Jordan Hill,2011-12,Houston Rockets,Los Angeles Lakers
201941,Jordan Hill,2015-16,Los Angeles Lakers,Indiana Pacers
201941,Jordan Hill,2016-17,Indiana Pacers,Minnesota Timberwolves
203895,Jordan McRae,2015-16,Phoenix Suns,Cleveland Cavaliers
203895,Jordan McRae,2018-19,Cleveland Cavaliers,Washington Wizards
203895,Jordan McRae,2019-20,Washington Wizards,Denver Nuggets
203895,Jordan McRae,2019-20,Denver Nuggets,Detroit Pistons
1626175,Jordan Mickey,2017-18,Boston Celtics,Miami Heat
1629670,Jordan Nwora,2022-23,Milwaukee Bucks,Indiana Pacers
1629670,Jordan Nwora,2023-24,Indiana Pacers,Toronto Raptors
1629673,Jordan Poole,2023-24,Golden State Warriors,Washington Wizards
203268,Jorge Gutierrez,2014-15,Brooklyn Nets,Milwaukee Bucks
101181,Jose Calderon,2012-13,Toronto Raptors,Detroit Pistons
101181,Jose Calderon,2014-15,Dallas Mavericks,New York Knicks
101181,Jose Calderon,2016-17,New York Knicks,Los Angeles Lakers
101181,Jose Calderon,2016-17,Los Angeles Lakers,Atlanta Hawks
101181,Jose Calderon,2018-19,Cleveland Cavaliers,Detroit Pistons
2218,Joseph Forte,2002-03,Boston Celtics,Oklahoma City Thunder
2735,Josh Childress,2010-11,Atlanta Hawks,Phoenix Suns
2735,Josh Childress,2012-13,Phoenix Suns,Brooklyn Nets
2735,Josh Childress,2013-14,Brooklyn Nets,New Orleans Pelicans
2668,Josh Davis,2004-05,Atlanta Hawks,Philadelphia 76ers
2668,Josh Davis,2005-06,Philadelphia 76ers,Milwaukee Bucks
2668,Josh Davis,2005-06,Milwaukee Bucks,Houston Rockets
2668,Josh Davis,2005-06,Houston Rockets,Phoenix Suns
1627982,Josh Gray,2019-20,Phoenix Suns,New Orleans Pelicans
202725,Josh Harrellson,2012-13,New York Knicks,Miami Heat
202725,Josh Harrellson,2013-14,Miami Heat,Detroit Pistons
1628404,Josh Hart,2019-20,Los Angeles Lakers,New Orleans Pelicans
1628404,Josh Hart,2021-22,New Orleans Pelicans,Portland Trail Blazers
1628404,Josh Hart,2022-23,Portland Trail Blazers,New York Knicks
2572,Josh Howard,2009-10,Dallas Mavericks,Washington Wizards
2572,Josh Howard,2011-12,Washington Wizards,Utah Jazz
2572,Josh Howard,2012-13,Utah Jazz,Minnesota Timberwolves
1628367,Josh Jackson,2019-20,Phoenix Suns,Memphis Grizzlies
1628367,Josh Jackson,2020-21,Memphis Grizzlies,Detroit Pistons
1628367,Josh Jackson,2021-22,Detroit Pistons,Sacramento Kings
203705,Josh Magette,2019-20,Atlanta Hawks,Orlando Magic
201177,Josh McRoberts,2008-09,Portland Trail Blazers,Indiana Pacers
201177,Josh McRoberts,2011-12,Indiana Pacers,Los Angeles Lakers
201177,Josh McRoberts,2012-13,Los Angeles Lakers,Orlando Magic
201177,Josh McRoberts,2012-13,Orlando Magic,Charlotte Hornets
201177,Josh McRoberts,2014-15,Charlotte Hornets,Miami Heat
201177,Josh McRoberts,2017-18,Miami Heat,Dallas Mavericks
1629006,Josh Okogie,2022-23,Minnesota Timberwolves,Phoenix Suns
2694,Josh Powell,2006-07,Dallas Mavericks,Indiana Pacers
2694,Josh Powell,2006-07,Indiana Pacers,Golden State Warriors
2694,Josh Powell,2008-09,Los Angeles Clippers,Los Angeles Lakers
2694,Josh Powell,2010-11,Los Angeles Lakers,Atlanta Hawks
2694,Josh Powell,2013-14,Atlanta Hawks,Houston Rockets
1626196,Josh Richardson,2019-20,Miami Heat,Philadelphia 76ers
1626196,Josh Richardson,2020-21,Philadelphia 76ers,Dallas Mavericks
1626196,Josh Richardson,2021-22,Dallas Mavericks,Boston Celtics
1626196,Josh Richardson,2021-22,Boston Celtics,San Antonio Spurs
1626196,Josh Richardson,2022-23,San Antonio Spurs,New Orleans Pelicans
2746,Josh Smith,2013-14,Atlanta Hawks,Detroit Pistons
2746,Josh Smith,2014-15,Detroit Pistons,Houston Rockets
2746,Josh Smith,2015-16,Los Angeles Clippers,Houston Rockets
1630563,Joshua Primo,2023-24,San Antonio Spurs,Los Angeles Clippers
201950,Jrue Holiday,2013-14,Philadelphia 76ers,New Orleans Pelicans
201950,Jrue Holiday,2020-21,New Orleans Pelicans,Milwaukee Bucks
201950,Jrue Holiday,2023-24,Milwaukee Bucks,Boston Celtics
2413,Juan Dixon,2005-06,Washington Wizards,Portland Trail Blazers
2413,Juan Dixon,2006-07,Portland Trail Blazers,Toronto Raptors
2413,Juan Dixon,2007-08,Toronto Raptors,Detroit Pistons
1629308,Juan Toscano-Anderson,2022-23,Golden State Warriors,Los Angeles Lakers
1629308,Juan Toscano-Anderson,2022-23,Los Angeles Lakers,Utah Jazz
1627823,Juancho Hernangomez,2019-20,Denver Nuggets,Minnesota Timberwolves
1627823,Juancho Hernangomez,2021-22,Minnesota Timberwolves,Boston Celtics
1627823,Juancho Hernangomez,2021-22,Boston Celtics,San Antonio Spurs
1627823,Juancho Hernangomez,2021-22,San Antonio Spurs,Utah Jazz
146,Jud Buechler,1991-92,Brooklyn Nets,San Antonio Spurs
146,Jud Buechler,1991-92,San Antonio Spurs,Golden State Warriors
146,Jud Buechler,1994-95,Golden State Warriors,Chicago Bulls
146,Jud Buechler,1998-99,Chicago Bulls,Detroit Pistons
146,Jud Buechler,2001-02,Detroit Pistons,Phoenix Suns
146,Jud Buechler,2001-02,Phoenix Suns,Orlando Magic
1630577,Julian Champagnie,2022-23,Philadelphia 76ers,San Antonio Spurs
201153,Julian Wright,2010-11,New Orleans Pelicans,Toronto Raptors
101125,Julius Hodge,2006-07,Denver Nuggets,Milwaukee Bucks
